79536	93471	63	83
79537	93472	23	44
79537	94585	59	80
79538	93472	22	43
79538	94585	58	79
79539	93474	63	84
79540	93475	21	42
79541	93474	61	82
79542	93477	20	45
79543	93478	52	71
79544	93479	19	39
79545	93480	55	75
79546	93481	53	73
79546	94587	15	36
79547	93482	51	72
79548	93483	52	74
79549	93484	62	83
79549	94588	13	35
79550	93485	51	72
79551	93469	50	69
79552	93487	50	71
79553	93488	12	33
79553	94589	47	67
79554	93489	11	31
79555	93490	45	66
79555	98752	8	28
79556	93491	8	28
79556	93492	43	63
79557	93489	6	26
79558	93494	37	58
79559	93495	33	55
79701	93638	25	46
79701	98757	64	85
79702	93639	58	79
79703	93640	66	87
79704	93641	61	83
79705	93642	59	80
79706	93643	23	44
79707	93644	62	83
79708	93645	57	78
79708	94600	23	42
79709	93646	60	81
79710	93647	23	44
79710	94601	65	85
79711	93648	23	45
79712	93649	63	85
79712	94602	23	43
79713	93650	23	45
79795	93734	13	34
79795	96464	39	60
79796	93735	47	68
79796	96465	10	31
79797	93736	58	77
79797	96466	16	37
79798	93736	58	77
79798	96466	16	37
79799	93738	54	76
79800	93739	55	79
79801	93739	55	79
79857	79423	60	81
79857	96389	21	40
79858	93936	60	77
79859	93937	22	41
79860	94119	22	43
79860	94120	61	82
79861	94121	23	45
79861	94122	60	81
80134	81890	45	66
80134	96469	7	28
80135	81877	4	27
80136	94605	4	23
80137	93937	31	50
80138	94607	58	76
80139	81899	3	24
80140	94609	11	32
80141	94610	12	29
80142	94611	39	56
80143	94612	39	55
80144	94613	52	71
80145	94614	54	75
80146	94615	43	64
80147	94616	16	36
80148	94617	13	34
80148	94618	49	69
80149	94619	2	21
80150	94620	53	74
80151	94621	15	36
80152	94622	50	71
80153	94623	6	22
80154	94624	44	64
80155	94625	46	67
80156	94626	7	26
80157	94627	4	21
80158	94628	49	70
80159	94629	7	28
80160	94630	65	84
80161	94631	51	71
80161	96471	12	32
80162	94632	8	25
80163	94633	10	31
80164	94634	56	76
80165	94633	5	26
80166	94636	40	60
80167	94637	43	63
80168	94637	43	63
80169	94639	56	76
80170	94640	4	25
80171	94641	65	86
80172	94642	83	99
80173	94643	49	65
80174	94644	9	25
80175	94645	43	60
80176	94646	8	29
80176	94647	44	64
80177	94648	8	29
80177	94649	43	64
80178	94650	63	79
80179	94651	61	80
80180	94652	39	60
80181	94653	5	25
80182	94653	4	24
80183	94655	5	26
80184	94656	11	30
80184	96472	47	68
80185	94657	48	64
80186	94658	46	68
80187	94659	5	24
80188	94660	3	22
80189	94661	4	20
80190	94662	6	22
80191	94663	43	64
80192	94664	9	27
80193	94665	3	24
80194	94666	12	33
80195	94667	46	68
80196	94668	9	29
80197	94669	7	28
80198	94670	35	57
80199	94671	40	56
80200	94672	12	32
80201	94673	16	37
80202	94674	45	65
80203	94674	55	75
80203	96473	16	38
80204	94676	42	63
80205	94677	5	22
80206	94678	4	25
80207	94679	46	63
80208	94680	52	73
80209	94681	45	65
80210	94682	49	70
80211	94683	58	75
80212	94683	8	25
80213	94685	57	78
80214	94686	13	33
80214	94687	45	66
80215	94688	37	58
80216	94689	45	66
80217	94690	48	69
80218	94691	50	71
80219	94692	5	21
80220	94693	47	68
80221	90956	59	78
80222	94695	2	23
80223	94695	4	25
80224	94697	7	28
80225	94698	4	25
80226	94699	45	66
80227	94700	37	54
80228	94701	5	25
80229	94702	44	64
80230	94703	1	17
80231	96476	44	65
80232	94705	39	55
80233	94706	64	83
80234	94707	31	50
80235	94708	5	21
80236	94709	54	72
80237	94710	4	21
80238	94711	6	26
80239	94712	65	86
80240	94713	52	73
80241	94714	46	67
80242	94715	58	74
80243	94716	52	72
80244	94717	52	73
80245	94718	5	25
80246	94719	40	61
80247	94720	3	19
80248	94721	6	27
80249	94722	42	59
80250	94723	1	17
80251	94724	54	70
80252	94725	1	21
80253	94726	58	79
80254	94727	13	34
80255	94728	55	76
80256	94729	3	20
80257	94730	51	70
80258	94731	61	80
80259	94732	32	51
80260	94733	9	25
80261	94734	18	39
80262	94734	18	39
80263	94734	18	39
80264	94737	8	29
80265	94738	15	36
80266	94739	49	70
80267	94740	14	35
80268	94741	7	24
80269	94742	15	36
80270	94743	2	18
80271	94744	5	29
80272	94745	50	75
80273	94746	6	23
80274	94747	9	28
80274	94748	42	63
80275	94749	4	25
80276	94750	9	30
80277	94751	55	75
80278	94752	7	27
80279	94753	6	27
80279	94754	42	63
80280	94755	7	27
80281	94756	54	75
80282	94757	8	29
80283	94758	56	77
80284	94759	6	27
80284	94760	50	70
80285	94761	33	50
80286	94762	28	44
80287	94763	6	22
80288	94764	9	30
80289	94765	36	52
80290	94766	7	27
80291	94767	37	53
80292	94768	46	67
80292	96477	10	31
80293	94769	2	21
80294	94770	2	22
80294	96478	68	88
80295	94771	15	34
80296	94772	1	22
80297	94773	1	22
80298	94774	39	60
80299	94775	35	55
80352	94876	47	66
80370	94896	60	81
80371	94897	84	106
80372	94898	10	32
80373	94899	46	67
80374	94900	8	31
80375	94901	3	25
80376	94902	4	27
80637	95241	40	61
80637	98768	1	23
80638	95242	15	34
80638	95243	50	71
80639	95244	10	28
80640	95245	51	71
80641	95246	10	31
80642	95247	60	81
80643	95248	2	22
80643	95249	35	57
80644	95250	1	22
80644	95251	48	67
80645	95252	9	31
80645	95253	67	88
80646	95254	42	65
80647	95255	10	31
80648	95256	50	71
80649	95257	53	75
80650	95258	11	29
80650	95259	47	68
80651	95260	1	22
80651	95261	43	63
80652	95262	11	33
80653	95263	1	20
80654	95264	3	26
80654	95265	43	63
80655	95266	15	33
80655	95267	46	66
80656	95266	15	33
80656	95267	46	66
80657	95270	10	29
80658	95271	10	31
80658	95272	50	71
80659	95273	10	31
80659	95274	52	74
80660	95275	10	31
80661	95276	10	31
80661	95277	45	65
80662	95278	10	32
80663	95279	1	23
80664	95280	37	59
80665	95281	14	35
80665	95282	49	70
80666	95283	9	31
80667	95284	10	31
80667	95285	47	68
80668	95286	6	27
80668	95287	43	64
80669	95288	10	28
80669	95289	45	66
80670	95290	10	33
80671	95291	50	71
80672	95292	10	31
80672	95293	44	65
80673	95294	10	32
80673	95295	46	71
80674	95296	10	30
80674	95297	52	72
80675	95298	3	24
80675	95299	46	66
80676	95300	1	23
80676	95301	48	70
80677	95302	14	35
80677	95303	56	78
80678	95304	39	60
80679	95305	8	29
80679	95306	47	68
80680	95307	10	31
80680	95308	46	66
80681	95309	51	71
80682	95310	2	23
80683	95311	58	78
80684	95312	46	67
80685	95313	10	30
80685	95314	44	65
80686	95315	13	34
80686	95316	50	71
80687	95317	10	31
80688	95318	9	30
80689	95318	10	31
80690	95320	5	27
80690	95321	42	62
80691	95322	4	25
80692	95323	10	32
80693	95324	50	72
80694	95325	14	35
80694	95326	50	71
80695	95327	4	29
80695	95328	48	69
80696	95329	10	32
80697	95330	12	33
80697	95331	52	72
80698	95332	52	73
80699	95333	55	76
80700	95334	10	31
80701	95335	1	22
80701	95336	39	59
80702	95337	14	36
80702	95338	53	75
80703	95339	37	58
80704	95340	10	32
80704	95341	46	68
80705	95342	10	31
80705	95343	51	71
80706	95344	5	26
80706	95345	51	72
80707	95346	10	31
80708	95347	10	31
80708	95348	53	76
80709	95349	49	71
80710	95350	10	31
80710	95351	46	67
80711	95352	10	31
80711	95353	41	66
80712	95354	3	24
80712	95355	39	58
80713	90958	49	70
80714	95357	11	33
80714	95358	49	70
80715	95359	10	31
80715	95360	47	68
80716	95361	10	31
80717	95362	10	34
80718	95363	10	32
80718	95364	52	73
80719	95365	9	29
80719	95366	40	61
80720	95367	9	30
80720	95368	48	70
80721	95369	15	36
80721	95370	54	76
80722	95371	10	27
80723	95372	6	28
80723	95373	45	62
80724	95374	9	30
80724	95375	57	77
80725	95376	11	32
80725	95377	44	65
80726	95378	10	31
80726	95379	48	69
80727	95380	10	31
80727	95381	46	68
80728	95382	12	33
80728	95383	54	75
80729	95384	10	31
80729	96487	46	69
80730	95385	10	31
80730	95386	42	62
80731	95387	1	21
80732	95388	53	74
80733	95389	4	25
80733	95390	46	66
80734	95391	60	81
80735	95392	1	23
80735	95393	39	60
80736	95395	33	54
80737	95396	7	30
80737	95397	59	80
80738	95398	7	28
80739	95399	11	33
80739	95400	59	79
80740	95401	13	33
80740	95402	58	79
80741	95403	1	23
80741	95404	37	58
80742	95405	2	22
80742	95406	34	55
80743	95407	2	24
80743	95408	43	67
80744	95409	10	31
80745	95410	10	32
80746	95411	10	31
80746	95412	42	63
80747	95413	9	31
80747	95414	43	63
80748	95415	10	31
80748	95416	47	68
80749	95417	41	62
80750	95418	8	29
80750	95419	45	65
80751	95420	1	19
80752	95421	10	29
80753	95422	3	23
80753	95423	43	65
80754	95424	20	41
80754	95425	57	78
80755	95426	10	34
80756	95427	5	26
80756	95428	42	63
80757	95429	59	81
80758	95430	1	23
80758	95431	63	85
80759	95432	3	25
80759	98769	49	69
80760	95433	10	32
80761	95434	10	32
80761	95435	45	66
80762	95436	2	24
80762	95437	38	60
80763	95438	10	32
80763	95439	44	64
80764	95440	1	22
80764	95441	33	54
80765	95442	10	30
80766	95443	3	24
80766	95444	42	61
80767	95445	3	24
80767	98770	35	56
80768	95446	10	33
80769	95447	10	31
80770	95448	10	31
80770	95449	56	77
80771	95450	7	28
80771	95451	43	65
80772	95452	10	32
80773	95453	10	31
80773	95454	44	65
80774	95455	10	30
80774	95456	46	67
80775	95457	12	34
80775	95458	47	68
80776	95459	11	33
80776	95460	48	69
80777	95461	2	24
80777	95462	46	68
80778	95463	5	25
80779	95464	10	31
80779	95465	52	73
80780	95466	3	23
80780	95467	62	82
80781	95468	9	29
80781	95469	49	70
80782	95470	19	39
80782	95471	59	82
80783	95472	10	30
80783	95473	61	82
80784	95474	46	67
80785	95475	12	32
80785	95476	46	66
80786	95477	10	32
80787	95478	9	30
80787	95479	47	66
80788	95480	8	31
80788	95481	48	69
80789	95482	40	57
80790	95483	45	65
80791	95483	45	65
80792	95485	12	33
80792	95486	48	69
80793	95487	48	69
80794	95487	48	69
80795	95489	11	32
80795	95490	47	67
80796	95491	10	31
80797	95492	10	31
80797	95493	54	76
80798	95492	10	31
80798	95493	54	76
80799	95496	16	37
80799	95497	57	78
80800	95498	11	32
80800	95499	51	72
80801	95500	51	72
80802	95501	51	72
80803	95502	13	34
80803	95503	60	81
80804	95504	13	33
80804	95505	46	67
80805	95506	10	31
80805	95507	50	71
80806	95508	13	33
80806	95509	51	73
80807	95510	10	29
80808	95511	44	64
80809	95512	9	29
80809	95513	42	63
80810	95514	12	34
80810	95515	52	73
80811	95516	11	32
80811	95517	51	72
80812	95518	14	35
80812	95519	51	74
80813	95520	10	31
80814	95521	13	34
80814	95522	51	71
80815	95523	10	29
80815	95524	55	76
80816	95525	8	25
80817	95526	7	24
80818	95527	19	42
80818	95528	58	80
80819	95529	9	30
80820	95530	18	38
80820	95531	58	79
80821	95532	9	30
80821	95533	53	74
80822	95534	10	30
80822	95535	41	61
80823	95536	10	31
80823	95537	47	68
80824	95538	10	31
80824	95539	45	66
80825	94174	12	32
80825	93400	57	78
80826	95542	10	30
80826	95543	48	66
80827	95544	60	81
80828	95545	13	34
80828	95546	47	69
80829	95547	10	30
80830	95548	10	30
80830	95549	45	65
81220	96015	64	84
81280	96078	7	27
81281	96079	25	43
81282	96080	26	47
81282	96608	57	77
81283	96081	13	33
81538	96537	21	41
81538	96538	51	70
81539	96539	24	45
81539	96540	62	83
81540	96541	21	44
81540	96542	60	81
81541	96543	21	44
81541	96544	60	80
81542	96545	23	45
81542	96546	58	78
81543	96547	21	42
81543	96548	67	88
81544	96549	21	42
81544	96550	58	79
81546	96553	21	41
81546	96554	70	90
81547	96555	21	42
81547	96556	56	77
81548	96557	21	39
81548	96558	58	76
81549	96559	22	43
81549	96560	54	74
81550	96561	21	44
81550	96562	61	82
81551	96563	21	42
81551	96564	80	101
81552	96565	24	44
81552	96566	62	83
81583	96600	11	33
81584	96601	6	29
81585	96602	11	31
81585	98776	53	75
81586	96603	11	33
81587	96604	11	33
81588	96605	57	78
81589	96606	68	90
81590	96607	11	32
81621	96648	72	92
81622	96649	10	31
81622	96650	52	72
81623	96651	64	86
81624	96652	26	49
81625	96653	47	67
81626	96654	72	93
81627	96655	57	78
81628	96656	60	81
81629	96657	73	94
81630	96658	36	57
81630	96659	70	90
81631	96660	29	50
81631	96661	69	89
81632	96662	27	49
81632	96663	64	86
82499	95502	13	34
82499	95503	60	81
82500	94645	43	60
82501	93377	40	63
82502	93390	14	35
82502	93391	50	72
82503	97841	29	49
82503	97842	66	85
82504	97843	25	45
82504	97844	65	83
82505	97845	68	89
82506	97846	77	97
82512	97855	1	22
82512	97856	37	58
82513	97857	1	21
82513	97858	37	57
82514	97859	1	22
82514	97860	37	58
82515	97861	1	21
82515	97862	37	58
82516	97863	1	24
82516	97864	40	61
82517	97865	1	22
82517	97866	37	58
82518	97867	1	22
82518	97868	39	60
82519	97869	1	22
82519	97870	38	58
82520	97871	1	22
82520	97872	47	68
82521	97873	1	22
82521	97874	38	59
82522	97873	1	22
82522	97874	38	59
82523	97877	1	22
82523	97878	39	60
82524	97879	1	22
82524	97880	38	59
82525	97881	1	22
82525	97882	38	59
82526	97883	1	18
82526	97884	33	53
82527	97885	1	21
82527	97886	34	54
82528	97887	1	21
82528	97888	39	60
82529	97889	1	21
82529	97890	45	63
82530	97891	1	21
82530	97892	38	60
82531	94770	2	22
82531	96478	68	88
82532	97895	1	21
82532	97896	34	54
82533	97897	1	21
82533	97898	45	65
82534	97899	1	18
82534	97900	43	62
82662	98075	52	73
82663	98076	45	66
82664	98077	45	66
82665	98078	8	27
82666	98079	10	33
82667	98080	5	24
82668	98081	10	31
82669	98082	10	31
82670	98083	59	80
82671	98083	53	74
82673	98086	47	68
82674	98087	52	73
82675	98088	5	26
82676	98089	9	30
82677	98090	10	30
82678	98091	9	30
82679	98092	8	29
82680	98092	3	24
82681	98094	9	31
82682	98095	43	64
82683	98096	9	29
82684	98097	54	75
82685	98098	4	25
82686	98099	10	31
82687	98100	10	31
82688	98101	59	80
82689	98102	6	27
82690	98103	10	28
82691	98104	53	74
82692	98105	31	48
82693	98106	10	29
82694	98107	10	31
82695	98108	57	79
82696	98109	10	31
82697	98110	10	31
82698	98111	10	29
82902	98103	10	28
82998	98943	57	76
83134	99083	3	22
83320	99531	1	21
83321	99532	12	32
83322	99533	19	37
83323	99534	3	21
83324	99535	38	59
83325	99536	48	67
83326	99537	58	77
83327	99538	70	90
83328	99539	1	21
83329	99540	13	33
83330	99541	19	37
83331	99542	36	59
83332	99543	38	56
83333	99544	57	80
83334	99545	6	24
83335	99546	77	96
83336	99547	78	97
83337	99548	83	101
83338	99549	2	21
83339	99550	3	20
83340	99551	1	20
83341	99552	39	62
83342	99553	41	59
83955	100446	10	29
83956	100447	60	79
83957	100448	31	48
83968	100459	21	39
83969	100460	71	89
83970	100461	21	39
83971	100462	21	39
83972	100463	71	89
83973	100464	71	89
83974	100465	21	39
83975	100466	71	89
83976	100467	71	89
83987	100631	9	27
84512	101321	5	26
84512	101322	40	61
84513	101323	28	48
84513	101324	64	85
84514	101325	14	37
84514	101326	55	75
84515	101327	20	41
84515	101328	58	78
84516	101329	3	24
84516	101330	44	66
84517	101331	10	31
84517	101332	47	67
84518	101333	17	39
84518	101334	53	73
84519	101335	5	25
84519	101336	40	59
84520	101337	4	25
84520	101338	51	71
84521	101339	2	24
84521	101340	44	65
84522	101341	6	26
84522	101342	46	67
84523	101343	5	25
84523	101344	37	58
84524	101345	15	35
84524	101346	52	73
84525	101347	3	24
84525	101348	32	52
84526	101349	5	27
84526	101350	44	65
84527	101351	9	30
84527	101352	51	72
84528	101353	3	25
84528	101354	42	62
84529	101355	1	23
84529	101356	50	70
84530	101357	3	23
84530	101358	38	57
84808	101747	49	69
84809	101748	11	31
84809	101749	46	67
84810	101750	16	35
84810	101751	49	70
84811	101752	11	32
84812	101753	11	34
84812	101754	53	75
84813	101755	11	31
84814	101756	56	77
84815	101757	67	88
84816	101758	11	33
84817	101759	11	30
84817	101760	47	68
84818	101761	11	32
84819	101762	11	33
84820	101763	11	31
84820	101764	46	67
85271	93403	10	32
85273	99552	39	62
85274	101349	5	27
85274	101350	44	65
85275	101349	5	27
85275	101350	44	65
85276	101349	5	27
85276	101350	44	65
64746	103401	56	77
64777	103402	15	35
64924	103403	9	30
64952	103404	28	49
64957	103405	64	86
65104	103406	15	37
65107	103407	16	37
65119	103408	16	38
65121	103409	15	36
65131	103410	46	68
65142	103411	52	72
65373	103414	15	37
65421	103415	13	34
65423	103416	6	28
65434	103417	50	68
65447	103418	7	29
66323	103498	12	33
66325	103499	13	35
66996	103501	19	41
66997	103502	14	34
67003	103503	13	34
67651	103551	14	35
67654	103552	54	73
67661	103553	15	37
67666	103554	79	99
67673	103555	15	36
67689	103556	15	39
67693	103557	17	39
67714	103558	58	79
67716	103559	50	70
67724	103560	47	67
68056	103561	15	36
68083	103562	25	45
68110	103563	25	46
68111	103564	22	43
68116	103565	25	46
68132	103566	58	80
68133	103567	24	46
68141	103568	51	72
68156	103569	24	45
68164	103570	55	74
68189	103571	54	75
68197	103572	51	72
68200	103573	23	44
68201	103574	8	28
68278	103584	7	25
68283	103585	59	80
68284	103586	55	76
68287	103587	15	33
68298	103588	59	79
68299	103589	72	92
69205	103669	48	69
69210	103670	10	32
69216	103671	11	32
69237	103672	10	30
69244	103673	49	72
69245	103674	11	32
69430	103686	53	74
69923	103687	7	27
69993	103688	15	36
69994	103689	65	85
69998	103690	55	76
70022	103691	11	32
70033	103692	63	81
70034	103693	43	63
70050	103694	49	70
70079	103695	15	37
70081	103696	40	61
70289	103701	50	71
70884	103718	3	24
71925	103886	49	69
71927	103887	51	70
74796	103891	16	37
77590	104024	49	68
77645	104025	48	68
79291	104030	51	70
79536	104033	29	49
79558	104034	3	25
80698	104035	15	36
81584	104038	58	78
81624	104085	67	87
82688	104100	10	31
86149	104108	21	40
86149	104109	65	85
84815	104365	31	53
86372	104373	6	26
86372	104374	42	61
86373	104375	6	28
86373	104376	46	65
86374	104377	6	28
86374	104378	69	89
86375	104379	6	27
86375	104380	45	65
86376	104381	6	28
86376	104382	45	66
86377	104383	6	27
86377	104384	52	72
86378	104385	6	25
86378	104386	38	60
86379	104387	6	27
86379	104388	42	61
86380	104389	6	28
86380	104390	46	68
86381	104391	6	30
86381	104392	52	73
86382	104393	6	26
86382	104394	39	59
86383	104395	6	26
86383	104396	49	70
86384	104397	6	28
86384	104398	41	64
86385	104399	6	27
86385	104400	55	75
86386	104401	6	27
86386	104402	92	113
86387	104403	6	27
86387	104404	42	63
86388	104405	6	27
86388	104406	43	62
86389	104407	6	27
86389	104408	48	70
86390	104409	6	24
86390	104410	44	66
86391	104411	103	123
86392	104412	6	27
86392	104413	42	63
86393	104414	6	29
86393	104415	41	61
86394	104416	6	27
86394	104417	51	71
86395	104418	6	27
86395	104419	49	69
86396	104420	6	29
86396	104421	55	75
86397	104422	6	28
86397	104423	43	63
86398	104424	6	27
86398	104425	51	71
86399	104426	1	22
86399	104427	139	160
86400	104428	6	27
86400	104429	44	65
86401	104430	6	27
86401	104431	45	66
86402	104432	6	28
86402	104433	44	63
86403	104434	6	27
86403	104435	47	68
86404	104436	6	28
86404	104437	44	63
86405	104438	6	27
86405	104439	44	65
86406	104440	6	28
86406	104441	48	68
86407	104442	6	26
86407	104443	49	70
86408	104444	6	28
86408	104445	64	86
86409	104446	6	24
86409	104447	45	65
86410	104448	6	27
86410	104449	41	61
86411	104450	1	25
86411	104451	67	87
86412	104452	6	29
86412	104453	48	69
86413	104454	6	28
86413	104455	45	66
86414	104456	6	28
86414	104457	45	68
86415	104458	6	26
86415	104459	53	73
86416	104460	6	29
86416	104461	40	60
86417	104462	6	27
86417	104463	40	60
86418	104464	6	27
86418	104465	41	63
86419	104466	6	28
86419	104467	53	74
86420	104468	6	30
86420	104469	50	70
86421	104470	6	30
86421	104471	49	69
86422	104472	6	24
86422	104473	37	59
86423	104474	6	28
86423	104475	47	66
86424	104476	6	27
86424	104477	53	73
86425	104478	6	26
86425	104479	39	59
86426	104480	6	28
86426	104481	48	68
86427	104482	6	26
86427	104483	43	64
86428	104484	6	30
86428	104485	46	68
86429	104486	6	27
86429	104487	43	64
86430	104488	6	25
86430	104489	46	67
86431	104490	6	27
86431	104491	61	81
86432	104492	53	73
86432	104493	88	110
86433	104494	6	27
86433	104495	40	61
86434	104496	6	26
86434	104497	45	66
86435	104498	5	28
86435	104499	78	98
86436	104500	1	23
86436	104501	39	59
86437	104502	6	27
86437	104503	47	67
86438	104504	1	21
86438	104505	42	63
86439	104506	6	27
86439	104507	44	63
86440	104508	6	25
86440	104509	47	66
86441	104510	6	29
86441	104511	48	68
86442	104512	6	28
86442	104513	42	62
86443	104514	6	30
86443	104515	49	70
86444	104516	6	28
86444	104517	47	67
86445	104518	6	25
86445	104519	47	69
86446	104520	5	25
86446	104521	59	79
86447	104522	6	28
86447	104523	55	74
86448	104524	6	25
86448	104525	44	65
86449	104526	6	27
86449	104527	44	65
86450	104528	6	26
86450	104529	47	68
86451	104530	6	27
86451	104531	40	62
86452	104532	6	29
86452	104533	43	64
86453	104534	1	22
86453	104535	70	92
86454	104536	6	27
86454	104537	39	59
86455	104538	6	27
86455	104539	96	116
86456	104540	6	28
86456	104541	48	70
86457	104542	2	23
86457	104543	38	58
86458	104544	6	30
86458	104545	44	64
86459	104546	6	28
86459	104547	36	56
86460	104548	6	27
86460	104549	49	70
86461	104550	6	28
86461	104551	41	61
86462	104552	6	26
86462	104553	42	59
86463	104554	6	29
86463	104555	47	65
86464	104556	6	27
86464	104557	44	65
86465	104558	6	27
86465	104559	41	61
86466	104560	6	24
86466	104561	41	62
86467	104562	1	23
86467	104563	54	74
86468	104564	6	25
86468	104565	37	60
86469	104566	6	26
86469	104567	41	61
86470	104568	6	27
86470	104569	43	63
86471	104570	6	27
86471	104571	44	65
86472	104572	6	28
86472	104573	77	98
86473	104574	6	27
86473	104575	39	59
86474	104576	6	27
86474	104577	41	60
86475	104578	6	25
86475	104579	48	67
86476	104580	6	27
86476	104581	48	70
86477	104582	2	25
86477	104583	61	81
86478	104584	6	28
86478	104585	53	72
86479	104586	6	27
86479	104587	41	61
86480	104588	1	21
86480	104589	61	80
86481	104590	6	27
86481	104591	42	64
86482	104592	6	28
86482	104593	59	79
86483	104594	6	27
86483	104595	43	63
86484	104596	6	26
86484	104597	42	64
86485	104598	6	27
86485	104599	37	56
86486	104600	6	27
86486	104601	92	113
86487	104602	6	29
86487	104603	46	67
86488	104604	6	27
86488	104605	52	72
86489	104606	6	27
86489	104607	44	65
86490	104608	131	151
86491	104609	42	62
86492	104610	6	24
86492	104611	41	61
86493	104612	6	27
86493	104613	40	60
86494	104614	6	28
86494	104615	45	66
86495	104616	6	28
86495	104617	45	63
86496	104618	6	28
86496	104619	48	69
86497	104620	1	22
86497	104621	38	57
86498	104622	6	28
86498	104623	47	67
86499	104624	6	26
86499	104625	42	58
86500	104626	6	29
86500	104627	53	74
86501	104628	6	29
86501	104629	49	69
86502	104630	6	30
86502	104631	46	67
86503	104632	6	29
86503	104633	46	67
86504	104634	6	27
86504	104635	73	93
86505	104636	1	22
86505	104637	42	63
86506	104638	6	28
86506	104639	46	68
86507	104640	6	28
86507	104641	42	62
86508	104642	41	62
86509	104643	6	27
86509	104644	40	57
86510	104645	6	27
86510	104646	45	68
86511	104647	64	86
86512	104648	6	29
86512	104649	50	70
86513	104650	6	28
86513	104651	40	60
86514	104652	6	28
86514	104653	48	69
86515	104654	6	28
86515	104655	47	67
86516	104656	6	27
86516	104657	38	58
86517	104658	1	22
86517	104659	38	58
86518	104660	6	24
86518	104661	39	60
86519	104662	6	27
86519	104663	35	56
86520	104664	6	25
86520	104665	40	60
86521	104666	6	27
86521	104667	41	63
86522	104668	6	28
86522	104669	49	71
86523	104670	6	26
86523	104671	45	66
86524	104672	6	27
86524	104673	50	73
86525	104674	6	27
86525	104675	40	60
86526	104676	6	28
86526	104677	46	66
86527	104678	6	27
86527	104679	46	66
86528	104680	6	27
86528	104681	42	62
86529	104682	6	27
86529	104683	51	72
86530	104684	6	27
86530	104685	43	66
86531	104686	6	27
86531	104687	57	78
86532	104688	6	27
86532	104689	54	76
86533	104690	6	30
86533	104691	46	66
86534	104692	6	26
86534	104693	38	58
86535	104694	6	28
86535	104695	45	65
86536	104696	6	25
86536	104697	47	67
86537	104698	6	28
86537	104699	40	59
86538	104700	6	26
86538	104701	42	61
86539	104702	2	20
86539	104703	69	89
86540	104704	1	21
86540	104705	95	115
86541	104706	6	26
86541	104707	48	69
86542	104708	6	29
86542	104709	37	57
86543	104710	6	26
86543	104711	57	78
86758	105129	6	25
86758	105130	43	65
86759	105131	6	27
86759	105132	48	74
86760	105133	1	21
86760	105134	68	87
86761	105135	6	26
86761	105136	38	59
86762	105137	6	26
86762	105138	65	86
86763	105139	2	23
86763	105140	51	72
86764	105141	1	22
86764	105142	43	65
86765	105143	2	22
86765	105144	37	59
86766	105145	6	26
86766	105146	41	61
86820	105231	22	39
86821	105232	1	23
86821	105233	40	60
86822	105234	1	22
86822	105235	35	54
86823	105236	1	23
86823	105237	40	57
86824	105238	1	23
86824	105239	54	73
86825	105240	1	19
86825	105241	38	56
86826	105242	1	23
86826	105243	38	60
86827	105244	1	23
86827	105245	39	60
86828	105246	1	24
86828	105247	51	71
86829	105248	1	23
86829	105249	57	84
86830	105250	1	21
86830	105251	48	66
86831	105252	1	21
86831	105253	32	52
86833	105254	1	18
86833	105255	51	69
87549	106370	46	63
88170	106863	7	25
88334	107101	1	22
88335	107102	55	77
88336	107103	1	19
88337	107104	1	23
88338	107105	44	67
88588	107498	12	33
88588	107499	47	68
88589	107500	20	40
88589	107501	60	80
88590	107502	33	53
88590	107503	71	92
88591	107504	12	33
88591	107505	53	74
88592	107506	26	47
88593	107507	3	23
88594	107508	68	88
88595	107509	61	81
88596	107510	66	88
88597	107511	64	85
88598	107512	9	29
88599	107513	99	120
88600	107514	60	81
88601	107515	36	56
88602	107516	41	61
88603	107517	3	24
88604	107518	3	23
88824	107933	1	22
88825	107934	1	20
88827	107935	56	79
88828	107936	51	68
88829	107937	1	19
88830	107938	1	18
88831	107939	1	21
88965	108132	11	32
88966	108133	11	34
88967	108134	11	31
88968	108135	65	87
88969	108136	53	72
88970	108137	11	31
88971	108138	58	79
88972	108139	11	32
88973	108140	43	66
88974	108141	11	31
88975	108142	11	31
88976	108143	50	71
88977	108144	11	30
88978	108145	67	90
88979	108146	48	68
88980	108147	11	32
88981	108148	11	32
88982	108149	54	76
88983	108150	11	32
88984	108151	36	55
88985	108152	11	30
88986	108153	11	32
88987	108154	48	71
88988	108155	47	70
88989	108156	50	73
88990	108157	44	65
88991	108158	52	74
88992	108159	11	30
88993	108160	11	33
88994	108161	63	85
88995	108162	11	32
88996	108163	11	31
88997	108164	11	33
88998	108165	11	31
88999	108166	11	32
89000	108167	11	33
89001	108168	11	31
89002	108169	49	72
86776	101753	6	29
86776	101754	48	70
86832	78146	1	22
86832	78147	43	63
88171	106863	3	21
88826	107934	1	20
89491	104645	6	27
89491	104646	45	68
89492	108151	36	55
89493	104460	6	29
89493	104461	40	60
89494	104460	6	29
89494	104461	40	60
89495	104638	6	28
89495	104639	46	68
89496	104638	6	28
89496	104639	46	68
65108	103407	22	43
66326	103499	15	37
79359	98591	4	25
64949	108819	27	51
65300	108821	7	28
65331	108822	54	73
69243	109007	10	31
70032	109010	4	27
79438	109104	23	42
80158	109108	16	35
80168	109109	6	25
80234	109110	7	22
80736	94747	1	20
90477	110960	71	91
92371	113018	3	21
92464	113182	13	34
92464	113183	35	56
93377	90923	52	73
93378	81868	55	80
93379	93352	28	48
93380	93377	40	63
